"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Condition","Number of copies","Quotes","Flashcards","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Edition","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase Type","Purchase From","Purchase Price","Purchase Date","Transfer Type","Transfer place","Transfer Price","Transfer Date","Description","Date added"
"14792294","9791020924186","Nicolas","Économie,Essai",0,,,0,0,,,,,0,,1,"","","Les nouveaux serfs de l'économie",,"fr","Management,Essais et documents en économie,Histoire de la pensée économique","Yanis Varoufakis","","Morgane Iserte","","","","Les Liens qui Libèrent",352,"2024-09-11","paperback",,,,,,,,,,,,,,,,"The #1 bestselling economist shows how capitalism has been replaced by a more exploitative system, technofeudalism, in which the owners of big tech have become the world's feudal overlords.

* A GUARDIAN BEST FORTHCOMING BOOK OF 2023 * THE TIMES BIGGEST BOOKS OF AUTUMN 2023 *

‘What an amazing piece of work this is. The dark, scary, exciting song of our age. 100 out of 100’ IRVINE WELSH

In his boldest and most far-reaching book yet, world-famous economist Yanis Varoufakis argues that capitalism is dead and a new economic era has begun.

Insane sums of money that were supposed to re-float our economies in the wake of the financial crisis and the pandemic have ended up supercharging big tech's hold over every aspect of the economy. Capitalism's twin pillars - markets and profit - have been replaced with big tech's platforms and rents. Meanwhile, with every click and scroll, we labour like serfs to increase its power. Welcome to technofeudalism.

Drawing on stories from Greek Myth and pop culture, from Homer to Mad Men , Varoufakis explains this revolutionary how it enslaves our minds, how it rewrites the rules of global power and ultimately what it will take overthrow it.

'Utterly accessible, deeply humane and startlingly original' NAOMI KLEIN on Talking To My Daughter","2025-09-07"
"11929429","9780660974460","Nicolas","Culture",0,,,72,1,,,,,0,,1,"","","Les secrets de la civilisation Maya (Catalogue d'exposition) (French Edition)",,"fr","History","Justin Jenning","","","","","","Canadian Mus of Civilization",72,"2012-01-01","paperback",,,,,,,,,,,,,,,,"Enveloppe de mystre depuis des sicles, la culture des Mayas anciens est enfin rvle. Ce livre et l?xposition qui l?ccompagne prsentent une vue d?nsemble captivante et actualise de cette civilisation lgendaire qui a connu un apoge incroyable il y a mille ans en Mso-Amrique puis s?st teinte mystrieusement. Dcouvrez des pyramides majestueuses construites pour les dieux mais abandonnes dans la jungle. Apprenez l?istoire des rois divins, les rituels mortels et les ralits de la vie quotidienne. Laissez-vous merveiller par des systmes de mesure du temps et d?criture qui intriguent les spcialistes et les mettent l?preuve depuis des gnrations. Ce catalogue de 72 pages faisant autorit contient plus de 60 images en couleur d?rtefacts exceptionnels.","2024-01-20"
"345863","9781785996429","Nicolas","Nouvelles,Littérature étrangère,Fiction",0,,,204,1,,,,,0,,1,"","","The Lovecraft Compendium",,"en","","HOP Lovecraft","","","","","","Arcturus Publishing Limited",204,"2016-01-01","paperback",,,,,,,,,,,,,,,,"Regarded by many as a masterpiece, The Call of Cthulhu is among H.P. Lovecraft's most famous works. Recounting the mystery of the cult of Cthulhu, it conjures up a dark and fascinating world.

The Cthulhu Mythos has since become a study of its own for those who have delighted in Lovecraft's writing, captivated by the weird horror and dark fantasy of which he was a master. In addition to The Call of Cthulhu, this collection of stories also includes others that made either direct or indirect reference to Cthulhu: Dagon, The Dunwich Horror, The Whisperer in Darkness, and The Haunter of the Dark.","2024-01-20"
"13344798","9782922494068","Nicolas","Politique,Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Manifeste d'octobre 1970",,"fr","Quebec (Province) History October Crisis,1970","F.L.Q.","","","","","","Montréal : Comeau & Nadeau",68,"1999-01-01","paperback",,,,,,,,,,,,,,,,,"2024-12-04"
"968454","9780141196107","Nicolas","Littérature étrangère,Fiction",0,,,78,1,,,,,0,,1,"","","Mini Modern Classics The Colour Out Of Space",,"en","Fiction","H P Lovecraft","","","","","","Penguin Classic",78,"2011-03-29","paperback",,,,,,,,,,,,,,,,"'It was a monstrous constellation of unnatural light, like a glutted swarm of corpse-fed fireflies dancing hellish sarabands over an accursed marsh...'
H.P. Lovecraft was perhaps the greatest twentieth century practitioner of the horror story, introducing to the genre a new evil, monstrous, pervasive and unconquerable. At the heart of these three stories are terrors unthinkable and strange: a crash-landing meteorite, the wretched inhabitant of an ancient castle and a grave-robber's curse. This book includes ""The Colour Out Of Space"", ""The Outsider"" and ""The Hound"".","2024-01-20"
"11929248","9781478607830","Nicolas","Académique",0,,,642,1,,,,,0,,1,"","","Modern Processor Design: Fundamentals of Superscalar Processors","Fundamentals of Superscalar Processors","en","Microprocessors","John Paul Shen,Mikko H. Lipasti","","","","","","Waveland Press, Inc.",642,"2013-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"18312010","9782764625323","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Montcalm, général américain",,"fr","Canada","Dave Noel","","","","","","Boréal",381,"2018-01-01",,,,,,,,,,,,,,,,,"Le général Louis-Joseph de Montcalm est aujourd’hui tenu pour l’unique responsable de la déroute française du 13 septembre 1759. Emporté par sa fougue, cet adepte des batailles rangées à l’européenne aurait fait basculer une victoire facile en défaite écrasante en ordonnant une charge frontale contre les forces de son rival britannique, James Wolfe. Sa précipitation aurait anéanti la puissance de feu exceptionnelle des miliciens canadiens et des guerriers autochtones de son armée. Tant la vision d’un Canada acquis à la civilisation par une Grande-Bretagne vertueuse que la vision nationaliste québécoise d’une colonie laissée à elle-même font leur lit sur la défaite de Montcalm. En 1955, Guy Frégault publie La guerre de la Conquête. Sous sa plume, le gouverneur Vaudreuil est un bon Canadien ignoré par un Français incapable d’apprécier les nouvelles réalités auxquelles il faisait face, avec la suite de conséquences tragiques que l’on connaît. C’est cette image, qui a été reprise sans critiques par les historiens qui se sont succédés au cours des 60 dernières années, que vient remettre en question avec brio Dave Noël. Le dogme selon lequel le commandement français se serait révélé d’une radicale incompétence à la bataille des plaines d’Abraham découle d’une lecture en surface des sources et d’une vision caricaturale des tactiques de guerre employées au milieu du XVIIIe siècle, comme si on pouvait mettre de côté tout l’aspect militaire de cette bataille. Entre le héros tragique...","2025-06-19"
"11929358","9781118362082","Nicolas","Académique",0,,,256,1,,,,,0,,1,"","","Multi-Agent Machine Learning: A Reinforcement Approach","A Reinforcement Approach","en","Technology & Engineering","H.M. Schwartz","","","","","","John Wiley & Sons",256,"2014-08-11","hardcover",,,,,,,,,,,,,,,,"The book begins with a chapter on traditional methods of supervised learning, covering recursive least squares learning, mean square error methods, and stochastic approximation. Chapter 2 covers single agent reinforcement learning. Topics include learning value functions, Markov games, and TD learning with eligibility traces. Chapter 3 discusses two player games including two player matrix games with both pure and mixed strategies. Numerous algorithms and examples are presented. Chapter 4 covers learning in multi-player games, stochastic games, and Markov games, focusing on learning multi-player grid games—two player grid games, Q-learning, and Nash Q-learning. Chapter 5 discusses differential games, including multi player differential games, actor critique structure, adaptive fuzzy control and fuzzy interference systems, the evader pursuit game, and the defending a territory games. Chapter 6 discusses new ideas on learning within robotic swarms and the innovative idea of the evolution of personality traits. • Framework for understanding a variety of methods and approaches in multi-agent machine learning. • Discusses methods of reinforcement learning such as a number of forms of multi-agent Q-learning • Applicable to research professors and graduate students studying electrical and computer engineering, computer science, and mechanical and aerospace engineering","2024-01-20"
"10385827","9782895786085","Nicolas","Essai,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Naître colonisé en Amérique",,"fr","Nationalism","Christian Saint-Germain","","","","","","Liber",204,"2017-01-01","paperback",,,,,,,,,,,,,,,,"«Le Parti québécois continuait d’éteindre la petite flamme nationaliste. Ce n’était plus qu’un témoin sur une cuisinière au gaz. L’élection de Jean-François Lisée recelait une dimension sacrificielle inconsciente. Si Lucien Bouchard et Jacques Parizeau avaient été choisis pour perdre, Lisée avait été élu pour être battu. Par l’effet d’un contraste médiatique meurtrier, la présence de Gabriel Nadeau-Dubois rappelait l’appartenance de Lisée à une période révolue. Rescapé de l’époque de Robert Bourassa, l’auteur du Naufrageur et du Tricheur paraissait aussi rafraîchissant que Nana Mouskouri, sans oublier son entrain qui n’avait rien à envier à celui de Gabriel Loubier au chevet de l’Union nationale.»

Où en est le nationalisme québécois ? Où en est le désir de vivre des descendants des Canadiens français ? Entre la Loi sur les soins de fin de vie et le silence qu’on impose à l’aspiration au pays, le suicide collectif se poursuit que pourtant les principaux intéressés méconnaissent quand ils ne le transfigurent pas en victoire. Déni de colonisé. Tel est l’objet de cet ouvrage dont la prose fougueuse, incisive, dévastatrice relève de ce que l’auteur appelle l’«éloquence désobligeante» ou le «croquis carnivore», celui qui, «épargnant aux lecteurs de fastidieuses démonstrations, supplée à l’inanité des politiques».","2025-07-22"
"1661104","9782892950670","Nicolas","Essai,Politique,Identité,Canadien-Français",0,,,472,1,,,,,0,,1,"","","Nègres blancs d'Amérique",,"en","History--Autonomy and independence movements,Social conditions,971.4/04","Pierre Vallières","","","","","","Typo",472,,"paperback",,,,,,,,,,,,,,,,"Nègres blancs d'Amérique , écrit en prison et, un certain temps, interdit par les autorités politiques, a été salué dès sa parution, en février 1968, comme un ouvrage capital, une introduction indispensable à l'effervescence révolutionnaire des années soixante et soixante-dix.","2024-01-20"
"953","9780141036144","Nicolas","Politique,Littérature étrangère,Fiction",0,,,336,1,,,,,0,,1,"","","Nineteen Eighty Four",,"en","Sci-Fi & Fantasy,Science Fiction,Dystopian","George Orwell","","","","","","Penguin UK",336,"2008-07-29","paperback",,,,,,,,,,,,,,,,"Renowned urban artist Shepard Fairey's new look for Orwell's dystopian masterpiece

Winston Smith works for the Ministry of Truth in London, chief city of Airstrip One. Big Brother stares out from every poster, the Thought Police uncover every act of betrayal. When Winston finds love with Julia, he discovers that life does not have to be dull and deadening, and awakens to new possibilities. Despite the police helicopters that hover and circle overhead, Winston and Julia begin to question the Party; they are drawn towards conspiracy. Yet Big Brother will not tolerate dissent - even in the mind. For those with original thoughts they invented Room 101. . .1984 is George Orwell's terrifying vision of a totalitarian future in which everything and everyone is slave to a tyrannical regime.

'Right up there among my favourite books ... I read it again and again' Margaret Atwood

'More relevant to today than almost any other book that you can think of' Jo Brand","2024-01-20"
"5736591","9782897443344","Nicolas","Culture,Franco-Ontarien,Nouvelles,Théâtre,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Nouveaux contes sudburois",,,"","Cusson Legault,Theriault Morin,Tremblay","","","","","","Prisedeparole",109,"2022-01-01",,,,,,,,,,,,,,,,,,"2024-04-12"
"11929075","9782895310532","Nicolas","Franco-Ontarien,Nouvelles,Identité,Canadien-Français",0,,,252,1,,,,,0,,1,"","","Nouvelles de la capitale & Le canon des Gobelins","Nouvelles de la capitale & Le canon des Gobelins","fr","PS8581.O285 N68 2009,C843/.54","Poliquin Daniel","","","","","","Nordir,éditeur",252,"2009-07-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"433435","9782012101555","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Obélix et compagnie (Astérix, #23)",,"fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","René Goscinny","Albert Uderzo","","","","","Hachette",48,"2005-05-04","hardcover",,,,,,,,,,,,,,,,"Puisqu’il est impossible de soumettre les Irréductibles Gaulois à la paix romaine par l’usage de la force, Caius Saugrenus, jeune conseiller de César, propose de faire d’eux des décadents, plus préoccupés par l’argent que par les combats contre les Romains.

Envoyé en mission au camp de Babaorum, Saugrenus achète au prix fort les menhirs d’Obélix. Pour répondre à la demande, celui-ci se lance dans la production de masse et devient bientôt l’homme le plus riche et le plus important du village. La jalousie s’installe et les Gaulois n’ont plus entre eux que des rapports régis par l’appât du gain. Les Romains passent des journées tranquilles, le plan démoniaque ourdi par Saugrenus est un succès. Ou du moins le croient-ils…","2024-04-12"
"364053","9781785996399","Nicolas","Littérature étrangère,Fiction",0,,,109,1,,,,,0,,1,"","","The Old Man and the Sea",,"en","","Hemingway Ernest","","","","","","Arcturus",109,"2016-01-01","paperback",,,,,,,,,,,,,,,,"It is the story of an old Cuban fisherman and his supreme ordeal: a relentless, agonizing battle with a giant marlin far out in the Gulf Stream. Using the simple, powerful language of a fable, Hemingway takes the timeless themes of courage in the face of defeat and personal triumph won from loss and transforms them into a magnificent twentieth-century classic.","2024-01-20"
"4162770","9780521886758","Nicolas","Académique",0,,,562,1,,,,,0,,1,"","","Parallel Computer Organization and Design",,"en","Computer Architecture & Microprocessors,Computer Hardware,Computer Networking & Security","Michel Dubois,Murali Annavaram,Per Stenström","","","","","","Cambridge University Press",562,"2012-08-30","hardcover","Illustrated",,,,,,,,,,,,,,,"Teaching fundamental design concepts and the challenges of emerging technology, this textbook prepares students for a career designing the computer systems of the future. In-depth coverage of complexity, power, reliability and performance, coupled with treatment of parallelism at all levels, including ILP and TLP, provides the state-of-the-art training that students need. The whole gamut of parallel architecture design options is explained, from core microarchitecture to chip multiprocessors to large-scale multiprocessor systems. All the chapters are self-contained, yet concise enough that the material can be taught in a single semester, making it perfect for use in senior undergraduate and graduate computer architecture courses. The book is also teeming with practical examples to aid the learning process, showing concrete applications of definitions. With simple models and codes used throughout, all material is made open to a broad range of computer engineering/science students with only a basic knowledge of hardware and software.","2024-01-20"
"212324","9782290349311","Nicolas","Littérature étrangère,Fiction",0,,,347,1,,,,,0,,1,"","","Pars vite et reviens tard (Commissaire Adamsberg, #4)",,"fr","Crime,Thrillers,Adventure","Fred Vargas","","","","","","J'ai lu",347,"2005-10-06","paperback",,"Commissaire Adamsberg",4,,,,,,,,,,,,,"Ce sont des signes étranges, tracés à la peinture noire sur des portes d'appartements, dans des immeubles situés d'un bout à l'autre de Paris. Une sorte de grand 4 inversé, muni de deux barres sur la branche basse. En dessous, trois lettres : CTL. A première vue, on pourrait croire à l'œuvre d'un tagueur. Le commissaire Adamsberg, lui, y décèle une menace sourde, un relent maléfique. De son côté, Joss Le Guern, le Crieur de la place Edgar-Quinet, se demande qui glisse dans sa boîte à messages d'incompréhensibles annonces accompagnées d'un paiement bien au-dessus du tarif. Un plaisantin ou un cinglé ? Certains textes sont en latin, d'autres semblent copiés dans des ouvrages vieux de plusieurs siècles. Mais tous prédisent le retour d'un fléau venu du fond des âges...","2024-01-20"
"12282332","9782897915056","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Patente",,"fr","","Hugues Théorêt","","","","","","Septentrion",,"2024-02-19","paperback",,,,,,,,,,,,,,,,,"2024-04-12"
"3942255","9782894239513","Nicolas","Franco-Ontarien,Académique,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Perspectives créoles sur la culture et l'identité franco-ontariennes","Essai sur une prise de parole","fr","Literary Criticism","Aurélie Lacassagne","","","","","","Prise de Parole",194,"2017-04-01",,,,,,,,,,,,,,,,,"Cet essai engagé cherche à cerner, tout en renouvelant les termes du débat, les phénomènes qui contribuent à la construction de l'identité franco-ontarienne. Il réfute l'idée qu'elle est figée, passéiste, et déconstruit l'""esprit Durham"" que les Franco-Ontariens auraient intériorisé. Il met plutôt en relief les continuités et les ruptures qui procèdent d'une créolisation féconde et porteuse d'espoir. Découpé en trois axes, l'ouvrage situe la société franco-ontarienne au travers du prisme des cultural studies et du parcours d'immigration de l'auteure, et l'insère dans l'histoire des peuples minoritaires. Il dresse ensuite un état des lieux du Nouvel-Ontario et rend compte des changements intervenus au sein de ses organismes culturels depuis les années soixante-dix. Enfin, en s'attardant sur la teneur politique et sociale d'un corpus d'oeuvres littéraires sudburoises, il cherche à mettre en valeur une prise de parole qui, à partir des marges, contribue à renouveler l'identité du Nouvel-Ontario. Donnant place à plusieurs voix - celles de la scientifique, de la lectrice, de la citoyenne impliquée dans la Cité - Perspectives créoles sur la culture et l'identité franco-ontariennes s'adresse à ""ceux qui souhaitent brasser la cage et penser notre avenir possible"". Il appelle les périphéries à participer au grand bouleversement du monde.","2024-01-20"
"11929304","9782761325462","Nicolas","Académique",0,,,645,1,,,,,0,,1,"","","Physique 1 : Mécanique",,"fr","Physics","Harris Benson,Marc Séguin,Benoît Villeneuve,Bernard Marcheterre,Richard Gagnon","","","","","","Erpi",645,"2009-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"9106508","9782761325479","Nicolas","Académique",0,,,367,1,,,,,0,,1,"","","Physique 2 : Électricité et magnétisme","solutions et corrigés des problèmes. Électricité et magnétisme. 2","fr","Physics","Harris Benson,Marc Séguin","","","","","","ERPI",367,"2009-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"11929266","9782761327152","Nicolas","Académique",0,,,518,1,,,,,0,,1,"","","Physique 3 : Ondes, optique et physique moderne","Ondes, optique et physique moderne. 3","fr","Physics","Harris Benson,Marc Séguin,Benoît Villeneuve,Mathieu Lachance,Bernard Marcheterre","","","","","","Erpi",518,"2009-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"3211123","9781606522516","Nicolas","Cuisine ",0,,,0,0,,,,,0,,1,"","","Pizza","How to Make and Bake More Than 50 Delicious Homemade Pizzas","en","Cooking","Carla Bardi","","","","","","Readers Digest.",128,"2011-05-12","hardcover",,,,,,,,,,,,,,,,"With this book's easy-to follow instructions, recipes for more than 50 scrumptious pizzas, and full-sized photos of finished pies, you'll be making and baking your favorite pizzas in no time.

Discover the secrets of pizza pie, from the traditional recipes of Naples and old Italy, to modern variations from around the globe. Whether you like thin, crispy crusts or thick deep-dish pies; vegetable toppings such as artichokes, eggplant, and peppers or meat toppings like ham, pancetta, and spicy salami; traditional mozzarella cheese or pizzas with several cheeses such as provolone, gorgonzola, and ricotta, Pizza will show you how you can make your favorites in your very own oven. • Unique, eye-catching, fun format • Amazing lush photos in the actual size and shape of the finished pizzas • 56 different scrumptious recipes inside • Easy-to-follow recipes and instructions • Includes all the classics such as Pizza Margherita, Pizza Marinara, and Sicilian Pizza • Filled with unique, fresh recipes such as Pizza with Gorgonzola & Pineapple, Cheese Pizza with Onion, Apple & Walnut, and Pizza with Garlic, Arugula & Parmesan • Healthy recipes including whole-wheat and gluten-free crusts • Step-by-step photos show how to prepare basic pizza doughs, how to fit them into the pan, and how to spread various toppings • Great for getting kids into the kitchen and interested in cooking! Delight your friends and family with fresh-from-the-oven, homemade pizza!","2024-01-20"
"283227","9780385333788","Nicolas","Littérature étrangère,Fiction",0,,,352,1,,,,,0,,1,"","","Player Piano","A Novel","en","Literary,Humorous,Satire","Kurt Vonnegut","","","","","","The Dial Press",352,"1999-01-12","paperback",,,,,,,,,,,,,,,,"“A funny, savage appraisal of a totally automated American society of the future.”—San Francisco Chronicle

Kurt Vonnegut’s first novel spins the chilling tale of engineer Paul Proteus, who must find a way to live in a world dominated by a supercomputer and run completely by machines. Paul’s rebellion is vintage Vonnegut—wildly funny, deadly serious, and terrifyingly close to reality.

Praise for Player Piano

“An exuberant, crackling style . . . Vonnegut is a black humorist, fantasist and satirist, a man disposed to deep and comic reflection on the human dilemma.”—Life

“His black logic . . . gives us something to laugh about and much to fear.”—The New York Times Book Review","2024-01-20"
"31168","9780140449150","Nicolas","Politique,Littérature étrangère",0,,,144,1,,,,,0,,1,"","","The Prince",,"en","Fiction,Classics,Domestic","Niccolo Machiavelli","","George Bull","","","","Penguin Classics",144,"2003-02-04","paperback",,,,,,,,,,,,,,,,"Machiavelli's highly influential treatise on political power

The Prince shocked Europe on publication with its advocacy of ruthless tactics for gaining absolute power and its abandonment of conventional morality. Niccoló Machiavelli drew on his own experience of office under the turbulent Florentine republic, rejecting traditional values of political theory and recognizing the complicated, transient nature of political life. Concerned not with lofty ideal but with a regime that would last, The Prince has become the bible of realpolitik, and it still retains its power to alarm and to instruct. In this edition, Machiavelli's tough-minded and pragmatic Italian is preserved in George Bull's clear, unambiguous translation.

For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.","2024-01-20"
"1661265","9782895960638","Nicolas","Essai,Politique",0,,,0,0,,,,,0,,1,"","","Propaganda",,"fr","","Edward L. Bernays","","","","","","Lux",130,,"paperback",,,,,,,,,,,,,,,,"Comment imposer une nouvelle marque de lessive? Comment faire élire un président? Dans la logique des «démocraties de marché», ces questions se confondent. Dans ces sociétés, constate Edward Bernays, le pouvoir appartient à celui qui contrôle adéquatement les moyens d’influencer l’opinion. La démocratie moderne implique ainsi une nouvelle forme de gouvernement invisible: les relations publiques. Loin d’en faire la critique, l’auteur se propose au contraire d’en perfectionner et d’en systématiser les techniques à partir des acquis de la psychanalyse. 

Un document édifiant où l’on apprend que la propagande politique moderne n’est pas née dans les régimes totalitaires, mais au cœur même de la démocratie libérale américaine. Incontournable en une époque où les modes de vie, autant que les opinions politiques, deviennent une affaire de perception. 

«LE manuel classique de l’industrie des relations publiques», selon Noam Chomsky.","2025-09-07"
"1492389","9781118117552","Nicolas","Académique",0,,,0,0,,,,,0,,1,"","","Puppies for Dummies",,"en","Dogs As Pets","Sarah Hodgson","","","","","","For Dummies",360,"2012-03-13","paperback",,,,,,,,,,,,,,,,"Everything you need to train a puppy Bringing home a puppy? This fun, friendly guide to puppies prepares you for this tough but terrific time. From the basics of puppy training--housebreaking, feeding, crating--to the latest on doggie day care, traveling with a puppy, and the new designer breeds, you'll get everything you need to help your puppy grow up to be a healthy, playful, well-mannered dog.

In this new edition, noted authority Sarah Hodgson offers trusted information on caring for a new puppy, including the newest dog training tools and gadgets, the best treats and dog food suppliers, and new insight into positive reinforcement training.

Everything you need to start out right from day one Trusted and proven advice from an authority The latest information on positive reinforcement training Includes a completely new 8-page color insert If you're one of the lucky people getting ready to bring home a canine kid, this fun, informative guide gives you everything you need to smoothly integrate a puppy into your life and home.","2024-01-20"
"21323415","9782897916459","Nicolas","",0,,,0,0,,,,,0,,1,"","","QUAND L'AMERIQUE LATINE FAIT DATE. 50 FAITS QUI ONT MARQUE","50 faits qui ont marqué l'histoire du monde","fr","","del Pozo Jose","","","","","","Éditions du Septentrion",,"2025-01-01","paperback",,,,,,,,,,,,,,,,"Dans son livre, José Del Pozo passe en revue divers faits qui prouvent à quel point la région latino-américaine, à travers toutes les époques de son histoire, depuis le temps de ses premiers habitants jusqu'à nos jours, a fait des contributions importantes, voire essentielles, au monde, que ce soit dans le domaine des idées, de la création artistique et littéraire, de l'économie, de la connaissance géographique de la planète, du combat pour la protection de l'","2026-02-02"
"12011001","9782896060726","Nicolas","Essai,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","QUÉBEC N'EXISTE PAS (LE)",,"fr","","Blanchard Maxime","","","","","","VARIA QUEBEC",,"2017-02-01","paperback",,,,,,,,,,,,,,,,,"2024-01-26"
"10440350","9782895970934","Nicolas","Franco-Ontarien,Nouvelles,Canadien-Français",0,,,157,1,,,,,0,,1,"","","R.I.P. Histoires mourantes","histoires mourantes : nouvelles","fr","","Claude Forand","","","","","","Éditions David",157,"2009-01-01","paperback",,,,,,,,,,,,,,,,"R.I.P. : « Qu'il repose en paix ». Curieusement, ceux qui trouvent la paix, dans ces nouvelles de Claude Forand, ce sont ceux qui donnent la mort. Ils tuent « de bon cœur », comme on dit, sans remords ni scrupules.
Accidentelle ou provoquée, froide ou banalisée, nécessaire ou pas, la mort échappe ici à toute forme de compassion ou de morale. « La mort est inévitable, profitons-en », semblent penser les héros ordinaires de ces histoires mourantes.
Treize nouvelles insolites, cocasses, drôles, où la mort fera passer un bon moment à tous les amateurs de polars et aux fervents d'ironie et d'humour noir.","2024-01-20"
"12943114","9782895976035","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Raconter Vanier",,"fr","French-Canadian fiction","Collectif d'auteurs franco-ontariens","","","","","","David",238,"2017-11-03","paperback",,,,,,,,,,,,,,,,"Anciennement Eastview, fusionnée depuis 2001 avec Ottawa, Vanier demeure de nos jours le carrefour de la francophonie au sein de la capitale nationale.

Lieu de naissance de l’écrivaine et artiste Andrée Christensen, de l’homme politique Bernard Grandmaître, de la porte-étendard du mouvement de résistance S.O.S. Montfort, Gisèle Lalonde, cette pépinière de grands talents a vu les auteurs de ce recueil y vivre leur enfance, y passer des tranches importantes de leur vie, y développer des sentiments d’appartenance ou y faire des rencontres qui ont marqué leur existence.

Raconter Vanier est le résultat d’un concours d’écriture initié par les Éditions David au printemps 2017 dans le but d’inciter les auteurs amateurs ou professionnels à raconter une rencontre mémorable, une histoire personnelle ou un moment unique dans une communauté franco-ontarienne emblématique. Il s’agit là du premier recueil d’une série qui devrait en compter plusieurs.","2024-04-12"
"5796922","9782764623350","Nicolas","Essai,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Raison et déraison du mythe: Au cœur des imaginaires collectifs","Au Cur des Imaginaires Collectifs","fr","Myth","Gérard Bouchard","","","","","","Boréal (Editions du)",230,"2014-09-01","paperback",,,,,,,,,,,,,,,,"Il existe dans toutes les sociétés, celles d'aujourd'hui comme celles d'hier, des valeurs et des croyances qui en viennent à exercer un tel ascendant qu'elles s'imposent aux esprits. D'origine religieuse ou non, elles jouissent d'un statut qui leur permet d'échapper en grande partie à la contestation. Toute remise en question est perçue comme une profanation. Ainsi, qui voudrait rejeter les libertés civiles en Angleterre, l'égalité des citoyens en France, le droit de propriété aux Etats-Unis, ou bien l'égalité des races en Afrique du Sud, ou encore l'égalité homme-femme au Québec ? S'appuyant sur la raison, mais se nourrissant surtout d'émotion et de sacralité, ces valeurs sont devenues intouchables. Par quel chemin y sont-elles arrivées ? En d'autres mots, comment naît un mythe ? Comment accède-t-il à la sacralité ? Comment se diffuse-t-il et assure-t-il sa reproduction ? Comment vient-il à décliner ? Quel rôle y jouent, d'un côté, les forces de l'inconscient et, de l'autre, les acteurs sociaux ? Et pourquoi ne porte-t-on pas davantage attention à ces représentations puissantes qui expriment les sentiments les plus profonds d'une société, qui nourrissent les identités, les idéologies, qui structurent les visions du passé et de l'avenir, qui inspirent les choix collectifs et balisent le débat public ?","2024-01-20"
"11929349","9782760506800","Nicolas","Académique",0,,,181,1,,,,,0,,1,"","","REDACTION DE RAPPORTS. STRUCTURE DES TEXTES ET STRATEGIE","structure des textes et stratégie de communication","fr","Communication écrite","Robert LaRose","","","","","","Sillery : Presses de l'Université du Québec",181,"1993-01-01","paperback",,,,,,,,,,,,,,,,"Instrument conçu dans la perspective de rapports commerciaux ou administratifs. Sommaire: La stratégie de la communication - La structure des textes - Les éléments du rapport - D'autres formes de communication écrite: la lettre, la note de service, le compte rendu et le procès-verbal, le communiqué, la politique et la procédure, la soumission et la proposition écrite.","2024-01-20"
"11929021","9782764606810","Nicolas","Franco-Ontarien,Politique,Histoire,Identité,Canadien-Français",0,,,204,1,,,,,0,,1,"","","René Lévesque",,"fr","Premiers","Daniel Poliquin","","","","","","BOREAL",204,"2009-01-01","paperback",,,,,,,,,,,,,,,,"Franco-ontarien, le romancier et essayiste Daniel Poliquin a toujours été un observateur averti de la politique québécoise. On se souvient de la critique virulente du nationalisme québécois qu’il proposait dans Le Roman colonial (Boréal, 2000). On pourrait donc s’étonner de le voir signer aujourd’hui un portrait de René Lévesque, figure paternelle par excellence de ce même nationalisme.
Poliquin peint pour nous un René Lévesque extraordinairement attachant, dont les profondes qualités humaines et morales ressortent comme dans bien peu de livres écrits sur lui. Et, bien sûr, comme toujours chez Poliquin, la passion de l’histoire, avec ou sans majuscule, de même que son talent pour l’anecdote savoureuse font de ce René Lévesque une lecture inoubliable.","2024-01-20"
